NTNcombined.Barak		NTNcombined.name_en		Barak
NTNcombined.Jesus		NTNcombined.collaboratesWith		NTNcombined.MaryMagdalene
NTNcombined.Cleopas		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.Jesus		NTNcombined.collaboratesWith		NTNcombined.Cleopas
NTNcombined.Jesus		NTNcombined.collaboratesWith		NTNcombined.Joanna
NTNcombined.JohnSonOfZebedee		NTNcombined.collaboratesWith		NTNcombined.MaryMagdalene
NTNcombined.GaiusTheBeloved		NTNcombined.collaboratesWith		NTNcombined.JohnSonOfZebedee
NTNcombined.Demetrius		NTNcombined.collaboratesWith		NTNcombined.JohnSonOfZebedee
NTNcombined.JohnSonOfZebedee		NTNcombined.collaboratesWith		NTNcombined.GaiusTheBeloved
NTNcombined.JamesSonOfAlphaeus		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.MaryWifeOfClopas		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.SimonTheTanner		NTNcombined.collaboratesWith		NTNcombined.SimonPeter
NTNcombined.JohnOfTheSanhedrin		NTNcombined.collaboratesWith		NTNcombined.Annas
NTNcombined.Tertullus		NTNcombined.collaboratesWith		NTNcombined.AnaniasTheHighPriest
NTNcombined.AnaniasTheHighPriest		NTNcombined.collaboratesWith		NTNcombined.Tertullus
NTNcombined.JohntheBaptist		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.JohntheBaptist		NTNcombined.collaboratesWith		NTNcombined.SimonPeter
NTNcombined.Barnabas		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Barnabas		NTNcombined.collaboratesWith		NTNcombined.LuciusOfCyrene
NTNcombined.Barnabas		NTNcombined.collaboratesWith		NTNcombined.SimonPeter
NTNcombined.SimeonNiger		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.SimeonNiger		NTNcombined.collaboratesWith		NTNcombined.LuciusOfCyrene
NTNcombined.SimeonNiger		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.SimeonNiger		NTNcombined.collaboratesWith		NTNcombined.Manaen
NTNcombined.Barnabas		NTNcombined.collaboratesWith		NTNcombined.SimeonNiger
NTNcombined.JohnMark		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.Barnabas		NTNcombined.collaboratesWith		NTNcombined.JohnMark
NTNcombined.Silas		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.Barnabas		NTNcombined.collaboratesWith		NTNcombined.Silas
NTNcombined.JudasOfAntioch		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.JudasOfAntioch		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Barnabas		NTNcombined.collaboratesWith		NTNcombined.JudasOfAntioch
NTNcombined.Barnabas		NTNcombined.collaboratesWith		NTNcombined.Manaen
NTNcombined.AlexanderOfTheSanhedrin		NTNcombined.collaboratesWith		NTNcombined.JohnOfTheSanhedrin
NTNcombined.JohnOfTheSanhedrin		NTNcombined.collaboratesWith		NTNcombined.AlexanderOfTheSanhedrin
NTNcombined.Annas		NTNcombined.collaboratesWith		NTNcombined.JohnOfTheSanhedrin
NTNcombined.Caiaphas		NTNcombined.collaboratesWith		NTNcombined.Annas
NTNcombined.Annas		NTNcombined.collaboratesWith		NTNcombined.Caiaphas
NTNcombined.JosephBarsabbas		NTNcombined.collaboratesWith		NTNcombined.SimonPeter
NTNcombined.SimonPeter		NTNcombined.collaboratesWith		NTNcombined.JosephBarsabbas
NTNcombined.SimonPeter		NTNcombined.collaboratesWith		NTNcombined.SimonTheTanner
NTNcombined.SimonPeter		NTNcombined.collaboratesWith		NTNcombined.MaryMagdalene
NTNcombined.SimonPeter		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.SimonPeter		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.SimonPeter		NTNcombined.collaboratesWith		NTNcombined.JohntheBaptist
NTNcombined.Levi		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.Philip		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.Bartholomew		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.Thomas		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.Thomas
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.JohnSonOfZebedee
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.Philip
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.Bartholomew
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.JamesSonOfZebedee
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.JamesSonOfAlphaeus
NTNcombined.Thaddaeus		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.Thaddaeus
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.JohntheBaptist
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.SimonPeter
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.Levi
NTNcombined.JohnSonOfZebedee		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.JohnSonOfZebedee		NTNcombined.collaboratesWith		NTNcombined.Demetrius
NTNcombined.JamesSonOfZebedee		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.Salome		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.Jesus		NTNcombined.collaboratesWith		NTNcombined.Salome
NTNcombined.Jesus		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.Jesus		NTNcombined.collaboratesWith		NTNcombined.MaryWifeOfClopas
NTNcombined.Joanna		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.Susanna		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.MaryMagdalene		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.MaryMagdalene		NTNcombined.collaboratesWith		NTNcombined.JohnSonOfZebedee
NTNcombined.MaryMagdalene		NTNcombined.collaboratesWith		NTNcombined.SimonPeter
NTNcombined.Uriah		NTNcombined.collaboratesWith		NTNcombined.David
NTNcombined.David		NTNcombined.collaboratesWith		NTNcombined.Uriah
NTNcombined.Agabus		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Agabus		NTNcombined.collaboratesWith		NTNcombined.Barabbas
NTNcombined.Barabbas		NTNcombined.collaboratesWith		NTNcombined.Agabus
NTNcombined.Tertius		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Apollos		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Stephanas		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Fortunatus		NTNcombined.collaboratesWith		NTNcombined.Stephanas
NTNcombined.Fortunatus		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Achaicus		NTNcombined.collaboratesWith		NTNcombined.Fortunatus
NTNcombined.Achaicus		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Achaicus		NTNcombined.collaboratesWith		NTNcombined.Stephanas
NTNcombined.Fortunatus		NTNcombined.collaboratesWith		NTNcombined.Achaicus
NTNcombined.Stephanas		NTNcombined.collaboratesWith		NTNcombined.Fortunatus
NTNcombined.Stephanas		NTNcombined.collaboratesWith		NTNcombined.Achaicus
NTNcombined.Erastus		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Erastus		NTNcombined.collaboratesWith		NTNcombined.Timothy
NTNcombined.Secundus		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Secundus		NTNcombined.collaboratesWith		NTNcombined.GaiusOfDerbe
NTNcombined.Trophimus		NTNcombined.collaboratesWith		NTNcombined.GaiusOfDerbe
NTNcombined.Trophimus		NTNcombined.collaboratesWith		NTNcombined.Sopater
NTNcombined.Trophimus		NTNcombined.collaboratesWith		NTNcombined.Secundus
NTNcombined.Aristarchus		NTNcombined.collaboratesWith		NTNcombined.Sopater
NTNcombined.Aristarchus		NTNcombined.collaboratesWith		NTNcombined.Trophimus
NTNcombined.Aristarchus		NTNcombined.collaboratesWith		NTNcombined.GaiusOfMacedonia
NTNcombined.Aristarchus		NTNcombined.collaboratesWith		NTNcombined.Tychicus
NTNcombined.Aristarchus		NTNcombined.collaboratesWith		NTNcombined.Timothy
NTNcombined.Aristarchus		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Aristarchus		NTNcombined.collaboratesWith		NTNcombined.Secundus
NTNcombined.Aristarchus		NTNcombined.collaboratesWith		NTNcombined.GaiusOfDerbe
NTNcombined.Trophimus		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.Secundus		NTNcombined.collaboratesWith		NTNcombined.Trophimus
NTNcombined.Secundus		NTNcombined.collaboratesWith		NTNcombined.Sopater
NTNcombined.Secundus		NTNcombined.collaboratesWith		NTNcombined.Timothy
NTNcombined.Secundus		NTNcombined.collaboratesWith		NTNcombined.Tychicus
NTNcombined.Secundus		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.Sopater		NTNcombined.collaboratesWith		NTNcombined.Secundus
NTNcombined.Sopater		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.Sopater		NTNcombined.collaboratesWith		NTNcombined.Timothy
NTNcombined.Sopater		NTNcombined.collaboratesWith		NTNcombined.Tychicus
NTNcombined.Sopater		NTNcombined.collaboratesWith		NTNcombined.GaiusOfDerbe
NTNcombined.Sopater		NTNcombined.collaboratesWith		NTNcombined.Trophimus
NTNcombined.Tychicus		NTNcombined.collaboratesWith		NTNcombined.Sopater
NTNcombined.Tychicus		NTNcombined.collaboratesWith		NTNcombined.Secundus
NTNcombined.Tychicus		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.Tychicus		NTNcombined.collaboratesWith		NTNcombined.GaiusOfDerbe
NTNcombined.GaiusOfDerbe		NTNcombined.collaboratesWith		NTNcombined.Tychicus
NTNcombined.GaiusOfDerbe		NTNcombined.collaboratesWith		NTNcombined.Trophimus
NTNcombined.GaiusOfDerbe		NTNcombined.collaboratesWith		NTNcombined.Timothy
NTNcombined.GaiusOfDerbe		NTNcombined.collaboratesWith		NTNcombined.Sopater
NTNcombined.GaiusOfDerbe		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.GaiusOfDerbe		NTNcombined.collaboratesWith		NTNcombined.Secundus
NTNcombined.GaiusOfDerbe		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.GaiusOfMacedonia		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.GaiusOfMacedonia		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Aquila		NTNcombined.collaboratesWith		NTNcombined.Apollos
NTNcombined.Aquila		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Apollos		NTNcombined.collaboratesWith		NTNcombined.Aquila
NTNcombined.Apollos		NTNcombined.collaboratesWith		NTNcombined.Priscilla
NTNcombined.GaiusOfCorinth		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Timothy		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Timothy		NTNcombined.collaboratesWith		NTNcombined.Secundus
NTNcombined.Timothy		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.Timothy		NTNcombined.collaboratesWith		NTNcombined.Erastus
NTNcombined.Timothy		NTNcombined.collaboratesWith		NTNcombined.GaiusOfDerbe
NTNcombined.Timothy		NTNcombined.collaboratesWith		NTNcombined.Sopater
NTNcombined.Eunice		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.AnaniasOfDamascus		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.HerodAntipas		NTNcombined.collaboratesWith		NTNcombined.PontiusPilate
NTNcombined.Manaen		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.Manaen		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Manaen		NTNcombined.collaboratesWith		NTNcombined.LuciusOfCyrene
NTNcombined.Manaen		NTNcombined.collaboratesWith		NTNcombined.SimeonNiger
NTNcombined.LuciusOfCyrene		NTNcombined.collaboratesWith		NTNcombined.Manaen
NTNcombined.LuciusOfCyrene		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.LuciusOfCyrene		NTNcombined.collaboratesWith		NTNcombined.SimeonNiger
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.LuciusOfCyrene
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.AnaniasOfDamascus
NTNcombined.Syntyche		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Clement		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Clement		NTNcombined.collaboratesWith		NTNcombined.Euodia
NTNcombined.Clement		NTNcombined.collaboratesWith		NTNcombined.Syntyche
NTNcombined.Syntyche		NTNcombined.collaboratesWith		NTNcombined.Clement
NTNcombined.Syntyche		NTNcombined.collaboratesWith		NTNcombined.Euodia
NTNcombined.Lydia		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Euodia		NTNcombined.collaboratesWith		NTNcombined.Syntyche
NTNcombined.Euodia		NTNcombined.collaboratesWith		NTNcombined.Clement
NTNcombined.Euodia		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Euodia
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Secundus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Stephanas
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.GaiusOfMacedonia
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Agabus
NTNcombined.Artemas		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Artemas
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Urbanus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Erastus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.JudasOfAntioch
NTNcombined.Demas		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Demas
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Eunice
NTNcombined.Carpus		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Carpus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.SimeonNiger
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Apollos
NTNcombined.Epaphras		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Epaphroditus		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Epaphras
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Syntyche
NTNcombined.Philetus		NTNcombined.collaboratesWith		NTNcombined.Hymenaeus
NTNcombined.Hymenaeus		NTNcombined.collaboratesWith		NTNcombined.Philetus
NTNcombined.Hymenaeus		NTNcombined.collaboratesWith		NTNcombined.AlexanderTheHeretic
NTNcombined.AlexanderTheHeretic		NTNcombined.collaboratesWith		NTNcombined.Hymenaeus
NTNcombined.Andronicus		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Junia		NTNcombined.collaboratesWith		NTNcombined.Andronicus
NTNcombined.Andronicus		NTNcombined.collaboratesWith		NTNcombined.Junia
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Andronicus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Lydia
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Tertius
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Clement
NTNcombined.Nympha		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Nympha
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.GaiusOfDerbe
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Aquila
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Priscilla
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Timothy
NTNcombined.Crescens		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Crescens
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Fortunatus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Manaen
NTNcombined.Phoebe		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Phoebe
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.Eubulus		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Eubulus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Achaicus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Epaphroditus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.GaiusOfCorinth
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.Urbanus		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Priscilla		NTNcombined.collaboratesWith		NTNcombined.Apollos
NTNcombined.Priscilla		NTNcombined.collaboratesWith		NTNcombined.Paul
NTNcombined.Archippus		NTNcombined.collaboratesWith		NTNcombined.Philemon
NTNcombined.Archippus		NTNcombined.collaboratesWith		NTNcombined.Apphia
NTNcombined.Philemon		NTNcombined.collaboratesWith		NTNcombined.Archippus
NTNcombined.Apphia		NTNcombined.collaboratesWith		NTNcombined.Archippus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.LuciusOfCyrene
NTNcombined.Archelaus		NTNcombined.collaboratesWith		NTNcombined.PontiusPilate
NTNcombined.HerodAntipas		NTNcombined.collaboratesWith		NTNcombined.PontiusPilate
NTNcombined.PontiusPilate		NTNcombined.collaboratesWith		NTNcombined.Archelaus
NTNcombined.Susanna		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.MaryMagdalene		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.Jesus		NTNcombined.collaboratesWith		NTNcombined.Cleopas
NTNcombined.Cleopas		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.Joanna		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.MaryMagdalene		NTNcombined.collaboratesWith		NTNcombined.JohnSonOfZebedee
NTNcombined.JohnSonOfZebedee		NTNcombined.collaboratesWith		NTNcombined.GaiusTheBeloved
NTNcombined.JohnSonOfZebedee		NTNcombined.collaboratesWith		NTNcombined.Demetrius
NTNcombined.GaiusTheBeloved		NTNcombined.collaboratesWith		NTNcombined.JohnSonOfZebedee
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.JamesSonOfAlphaeus
NTNcombined.Jesus		NTNcombined.collaboratesWith		NTNcombined.MaryWifeOfClopas
NTNcombined.SimonPeter		NTNcombined.collaboratesWith		NTNcombined.SimonTheTanner
NTNcombined.Annas		NTNcombined.collaboratesWith		NTNcombined.JohnOfTheSanhedrin
NTNcombined.AnaniasTheHighPriest		NTNcombined.collaboratesWith		NTNcombined.Tertullus
NTNcombined.Tertullus		NTNcombined.collaboratesWith		NTNcombined.AnaniasTheHighPriest
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.JohntheBaptist
NTNcombined.SimonPeter		NTNcombined.collaboratesWith		NTNcombined.JohntheBaptist
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.LuciusOfCyrene		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.SimonPeter		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.SimeonNiger
NTNcombined.LuciusOfCyrene		NTNcombined.collaboratesWith		NTNcombined.SimeonNiger
NTNcombined.Barnabas		NTNcombined.collaboratesWith		NTNcombined.SimeonNiger
NTNcombined.Manaen		NTNcombined.collaboratesWith		NTNcombined.SimeonNiger
NTNcombined.SimeonNiger		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.Barnabas		NTNcombined.collaboratesWith		NTNcombined.JohnMark
NTNcombined.JohnMark		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.Barnabas		NTNcombined.collaboratesWith		NTNcombined.Silas
NTNcombined.Silas		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.Barnabas		NTNcombined.collaboratesWith		NTNcombined.JudasOfAntioch
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.JudasOfAntioch
NTNcombined.JudasOfAntioch		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.Manaen		NTNcombined.collaboratesWith		NTNcombined.Barnabas
NTNcombined.JohnOfTheSanhedrin		NTNcombined.collaboratesWith		NTNcombined.AlexanderOfTheSanhedrin
NTNcombined.AlexanderOfTheSanhedrin		NTNcombined.collaboratesWith		NTNcombined.JohnOfTheSanhedrin
NTNcombined.JohnOfTheSanhedrin		NTNcombined.collaboratesWith		NTNcombined.Annas
NTNcombined.Annas		NTNcombined.collaboratesWith		NTNcombined.Caiaphas
NTNcombined.Caiaphas		NTNcombined.collaboratesWith		NTNcombined.Annas
NTNcombined.SimonPeter		NTNcombined.collaboratesWith		NTNcombined.JosephBarsabbas
NTNcombined.JosephBarsabbas		NTNcombined.collaboratesWith		NTNcombined.SimonPeter
NTNcombined.SimonTheTanner		NTNcombined.collaboratesWith		NTNcombined.SimonPeter
NTNcombined.MaryMagdalene		NTNcombined.collaboratesWith		NTNcombined.SimonPeter
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.SimonPeter
NTNcombined.Barnabas		NTNcombined.collaboratesWith		NTNcombined.SimonPeter
NTNcombined.JohntheBaptist		NTNcombined.collaboratesWith		NTNcombined.SimonPeter
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.Levi
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.Philip
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.Bartholomew
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.Thomas
NTNcombined.Thomas		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.Jesus		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.JohnSonOfZebedee		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.Philip		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.Bartholomew		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.JamesSonOfZebedee		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.JamesSonOfAlphaeus		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.Thaddaeus
NTNcombined.Thaddaeus		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.JohntheBaptist		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.SimonPeter		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.Levi		NTNcombined.collaboratesWith		NTNcombined.Andrew
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.JohnSonOfZebedee
NTNcombined.Demetrius		NTNcombined.collaboratesWith		NTNcombined.JohnSonOfZebedee
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.JamesSonOfZebedee
NTNcombined.Jesus		NTNcombined.collaboratesWith		NTNcombined.Salome
NTNcombined.Salome		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.Andrew		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.MaryWifeOfClopas		NTNcombined.collaboratesWith		NTNcombined.Jesus
NTNcombined.Jesus		NTNcombined.collaboratesWith		NTNcombined.Joanna
NTNcombined.Jesus		NTNcombined.collaboratesWith		NTNcombined.Susanna
NTNcombined.Jesus		NTNcombined.collaboratesWith		NTNcombined.MaryMagdalene
NTNcombined.JohnSonOfZebedee		NTNcombined.collaboratesWith		NTNcombined.MaryMagdalene
NTNcombined.SimonPeter		NTNcombined.collaboratesWith		NTNcombined.MaryMagdalene
NTNcombined.David		NTNcombined.collaboratesWith		NTNcombined.Uriah
NTNcombined.Uriah		NTNcombined.collaboratesWith		NTNcombined.David
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Agabus
NTNcombined.Barabbas		NTNcombined.collaboratesWith		NTNcombined.Agabus
NTNcombined.Agabus		NTNcombined.collaboratesWith		NTNcombined.Barabbas
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Tertius
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Apollos
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Stephanas
NTNcombined.Stephanas		NTNcombined.collaboratesWith		NTNcombined.Fortunatus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Fortunatus
NTNcombined.Fortunatus		NTNcombined.collaboratesWith		NTNcombined.Achaicus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Achaicus
NTNcombined.Stephanas		NTNcombined.collaboratesWith		NTNcombined.Achaicus
NTNcombined.Achaicus		NTNcombined.collaboratesWith		NTNcombined.Fortunatus
NTNcombined.Fortunatus		NTNcombined.collaboratesWith		NTNcombined.Stephanas
NTNcombined.Achaicus		NTNcombined.collaboratesWith		NTNcombined.Stephanas
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Erastus
NTNcombined.Timothy		NTNcombined.collaboratesWith		NTNcombined.Erastus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Secundus
NTNcombined.GaiusOfDerbe		NTNcombined.collaboratesWith		NTNcombined.Secundus
NTNcombined.GaiusOfDerbe		NTNcombined.collaboratesWith		NTNcombined.Trophimus
NTNcombined.Sopater		NTNcombined.collaboratesWith		NTNcombined.Trophimus
NTNcombined.Secundus		NTNcombined.collaboratesWith		NTNcombined.Trophimus
NTNcombined.Sopater		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.Trophimus		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.GaiusOfMacedonia		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.Tychicus		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.Timothy		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.Paul		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.Secundus		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.GaiusOfDerbe		NTNcombined.collaboratesWith		NTNcombined.Aristarchus
NTNcombined.Aristarchus		NTNcombined.collaboratesWith		NTNcombined.Trophimus
NTNcombined.Trophimus		NTNcombined.collaboratesWith		NTNcombined.Secundus
NTNcombined.Sopater		NTNcombined.collaboratesWith		NTNcombined.Secundus
NTNcombined.Timothy		NTNcombined.collaboratesWith		NTNcombined.Secundus
NTNcombined.Tychicus		NTNcombined.collaboratesWith		NTNcombined.Secundus
NTNcombined.Aristarchus		NTNcombined.collaboratesWith		NTNcombined.Secundus
